SSDA Sea &;Sun Techn;ology's Sta;ndard Data;Acquisiti;on softw;are packa;ge rev 2.18;1.06;0.2015;;;
C:\SST_SDA\;CONFIG\CT;M980.SPJ;;;;;;;;;;
19-4-2021 00:00;16:16:30;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
StandardDat;aAcquisit;ion SDA (C);opyright b;y T. Finge;r 1999-2;15;;;;;;
;;;;;;;;;;;;
001 CTM980;001  P  P;ress  dbar;-51.364.800;0,00E+00;17.754;3000000E-;0002  1.8629;0;0,00E+00;0;0,00E+00;0.00000000000E+0000  0.00000000000E+0000
688;16:08:34;19-4-2021;34.61;0.516;0.0323;98.41;14.15;7.33;0.14;-0.05;0.0249;11.76
689;16:08:34;19-4-2021;34.68;0.518;0.0323;98.37;14.14;7.33;0.14;-0.04;0.0249;11.76
690;16:08:34;19-4-2021;34.72;0.521;0.0323;98.34;14.14;7.33;0.14;-0.04;0.0249;11.76
691;16:08:34;19-4-2021;34.75;0.524;0.0322;98.36;14.14;7.33;0.14;-0.04;0.0249;11.77
692;16:08:35;19-4-2021;34.79;0.528;0.0323;98.4;14.14;7.33;0.14;-0.04;0.0249;11.77
693;16:08:35;19-4-2021;34.88;0.531;0.0323;98.39;14.14;7.33;0.17;-0.04;0.0249;11.76
694;16:08:35;19-4-2021;34.98;0.535;0.0323;98.37;14.14;7.33;0.16;-0.04;0.0249;11.76
695;16:08:35;19-4-2021;35.02;0.539;0.0323;98.33;14.13;7.33;0.15;-0.04;0.0249;11.76
696;16:08:35;19-4-2021;35.04;0.543;0.0323;98.35;14.13;7.33;0.15;-0.04;0.0249;11.76
697;16:08:35;19-4-2021;35.11;0.547;0.0323;98.34;14.13;7.33;0.14;-0.04;0.0249;11.76
698;16:08:35;19-4-2021;35.14;0.55;0.0323;98.37;14.13;7.33;0.16;-0.05;0.0249;11.76
699;16:08:36;19-4-2021;35.2;0.554;0.0323;98.36;14.13;7.33;0.17;-0.04;0.0249;11.76
700;16:08:36;19-4-2021;35.25;0.557;0.0323;98.3;14.12;7.33;0.16;-0.04;0.0249;11.76
701;16:08:36;19-4-2021;35.37;0.564;0.0323;98.32;14.12;7.33;0.15;-0.04;0.0249;11.76
702;16:08:36;19-4-2021;35.43;0.568;0.0323;98.33;14.12;7.33;0.14;-0.04;0.0249;11.76
703;16:08:36;19-4-2021;35.46;0.573;0.0323;98.37;14.12;7.33;0.14;-0.04;0.0249;11.76
704;16:08:36;19-4-2021;35.5;0.578;0.0323;98.38;14.12;7.33;0.14;-0.04;0.0249;11.76
705;16:08:37;19-4-2021;35.57;0.584;0.0323;98.33;14.11;7.33;0.14;-0.05;0.0249;11.76
706;16:08:37;19-4-2021;35.59;0.588;0.0323;98.25;14.1;7.33;0.14;-0.05;0.0249;11.74
707;16:08:37;19-4-2021;35.6;0.591;0.0323;98.31;14.11;7.33;0.15;-0.05;0.0249;11.76
708;16:08:37;19-4-2021;35.62;0.596;0.0324;98.35;14.11;7.33;0.15;-0.04;0.0249;11.76
709;16:08:37;19-4-2021;35.66;0.601;0.0323;98.26;14.09;7.33;0.15;-0.04;0.0249;11.76
710;16:08:37;19-4-2021;35.78;0.607;0.0324;98.24;14.09;7.33;0.15;-0.04;0.0249;11.76
711;16:08:37;19-4-2021;35.84;0.615;0.0324;98.22;14.08;7.33;0.14;-0.04;0.025;11.76
712;16:08:38;19-4-2021;35.96;0.63;0.0324;98.25;14.08;7.33;0.15;-0.05;0.025;11.74
713;16:08:38;19-4-2021;36.05;0.642;0.0324;98.25;14.08;7.33;0.15;-0.04;0.025;11.76
714;16:08:38;19-4-2021;36.14;0.652;0.0324;98.29;14.08;7.33;0.14;-0.04;0.025;11.76
715;16:08:38;19-4-2021;36.12;0.661;0.0324;98.31;14.08;7.33;0.15;-0.04;0.025;11.74
716;16:08:38;19-4-2021;36.19;0.67;0.0324;98.29;14.07;7.33;0.16;-0.04;0.025;11.74
717;16:08:38;19-4-2021;36.24;0.679;0.0324;98.27;14.07;7.33;0.15;-0.04;0.025;11.74
718;16:08:38;19-4-2021;36.35;0.688;0.0324;98.23;14.06;7.33;0.14;-0.04;0.0249;11.76
719;16:08:39;19-4-2021;36.42;0.7;0.0324;98.22;14.05;7.33;0.15;-0.04;0.0249;11.76
720;16:08:39;19-4-2021;36.49;0.712;0.0324;98.24;14.05;7.33;0.14;-0.04;0.0249;11.76
721;16:08:39;19-4-2021;36.55;0.726;0.0324;98.25;14.04;7.33;0.14;-0.04;0.0249;11.76
722;16:08:39;19-4-2021;36.65;0.747;0.0324;98.26;14.04;7.33;0.15;-0.04;0.0249;11.76
723;16:08:39;19-4-2021;36.71;0.764;0.0324;98.25;14.03;7.33;0.15;-0.05;0.0249;11.76
724;16:08:39;19-4-2021;36.76;0.779;0.0323;98.25;14.02;7.33;0.14;-0.05;0.0249;11.76
725;16:08:40;19-4-2021;36.81;0.795;0.0323;98.33;14.03;7.33;0.14;-0.05;0.0248;11.76
726;16:08:40;19-4-2021;36.85;0.808;0.0323;98.32;14.02;7.33;0.15;-0.05;0.0248;11.76
727;16:08:40;19-4-2021;36.9;0.82;0.0323;98.25;14.01;7.33;0.16;-0.04;0.0248;11.76
728;16:08:40;19-4-2021;36.94;0.832;0.0323;98.22;14;7.33;0.17;-0.04;0.0248;11.76
729;16:08:40;19-4-2021;37.03;0.847;0.0323;98.18;13.99;7.33;0.16;-0.03;0.0248;11.74
730;16:08:40;19-4-2021;37.15;0.864;0.0323;98.18;13.98;7.33;0.15;-0.03;0.0248;11.74
731;16:08:40;19-4-2021;37.17;0.88;0.0323;98.2;13.98;7.33;0.14;-0.04;0.0248;11.76
732;16:08:41;19-4-2021;37.19;0.899;0.0323;98.15;13.96;7.33;0.14;-0.04;0.0248;11.76
733;16:08:41;19-4-2021;37.33;0.927;0.0323;98.13;13.95;7.33;0.14;-0.04;0.0248;11.76
734;16:08:41;19-4-2021;37.42;0.951;0.0323;98.14;13.94;7.33;0.14;-0.04;0.0248;11.76
735;16:08:41;19-4-2021;37.45;0.975;0.0323;98.21;13.94;7.33;0.14;-0.04;0.0248;11.76
736;16:08:41;19-4-2021;37.52;0.997;0.0323;98.21;13.93;7.33;0.16;-0.05;0.0248;11.76
737;16:08:41;19-4-2021;37.58;1.018;0.0323;98.22;13.93;7.33;0.16;-0.05;0.0248;11.76
738;16:08:42;19-4-2021;37.63;1.034;0.0323;98.15;13.91;7.33;0.16;-0.05;0.0248;11.76
739;16:08:42;19-4-2021;37.72;1.051;0.0323;98.13;13.9;7.33;0.15;-0.05;0.0248;11.76
740;16:08:42;19-4-2021;37.79;1.069;0.0323;98.12;13.89;7.33;0.14;-0.05;0.0248;11.74
741;16:08:42;19-4-2021;37.86;1.087;0.0323;98.03;13.87;7.33;0.14;-0.04;0.0248;11.74
742;16:08:42;19-4-2021;37.86;1.106;0.0323;97.98;13.86;7.33;0.14;-0.04;0.0248;11.76
743;16:08:42;19-4-2021;37.93;1.124;0.0324;97.95;13.85;7.33;0.15;-0.05;0.0248;11.76
744;16:08:42;19-4-2021;37.99;1.147;0.0324;97.96;13.84;7.33;0.15;-0.04;0.0248;11.76
745;16:08:43;19-4-2021;38;1.163;0.0324;97.93;13.83;7.33;0.14;-0.04;0.0248;11.76
746;16:08:43;19-4-2021;38.08;1.175;0.0324;97.86;13.82;7.33;0.15;-0.05;0.0248;11.76
747;16:08:43;19-4-2021;38.08;1.186;0.0324;97.79;13.8;7.33;0.14;-0.04;0.0248;11.76
748;16:08:43;19-4-2021;38.16;1.198;0.0324;97.69;13.78;7.33;0.14;-0.04;0.0248;11.76
749;16:08:43;19-4-2021;38.27;1.212;0.0324;97.64;13.77;7.33;0.14;-0.05;0.0248;11.76
750;16:08:43;19-4-2021;38.32;1.227;0.0324;97.59;13.76;7.33;0.13;-0.05;0.0248;11.74
751;16:08:43;19-4-2021;38.41;1.243;0.0324;97.64;13.76;7.33;0.13;-0.05;0.0248;11.76
752;16:08:44;19-4-2021;38.43;1.261;0.0324;97.62;13.75;7.33;0.15;-0.05;0.0248;11.76
753;16:08:44;19-4-2021;38.5;1.278;0.0325;97.58;13.74;7.33;0.16;-0.05;0.0248;11.76
754;16:08:44;19-4-2021;38.57;1.299;0.0325;97.52;13.72;7.33;0.14;-0.05;0.0248;11.76
755;16:08:44;19-4-2021;38.61;1.314;0.0325;97.5;13.71;7.33;0.14;-0.05;0.0248;11.76
756;16:08:44;19-4-2021;38.61;1.327;0.0325;97.46;13.7;7.33;0.14;-0.05;0.0248;11.76
757;16:08:44;19-4-2021;38.75;1.338;0.0325;97.37;13.68;7.33;0.14;-0.05;0.0248;11.74
758;16:08:45;19-4-2021;38.79;1.351;0.0325;97.33;13.67;7.33;0.13;-0.05;0.0249;11.76
759;16:08:45;19-4-2021;38.88;1.364;0.0325;97.27;13.66;7.33;0.13;-0.05;0.0249;11.76
760;16:08:45;19-4-2021;38.93;1.378;0.0326;97.25;13.65;7.33;0.14;-0.05;0.0249;11.76
761;16:08:45;19-4-2021;38.96;1.391;0.0326;97.25;13.65;7.33;0.14;-0.05;0.0249;11.76
762;16:08:45;19-4-2021;39.07;1.403;0.0326;97.21;13.64;7.33;0.14;-0.05;0.0249;11.76
763;16:08:45;19-4-2021;39.12;1.413;0.0326;97.15;13.62;7.34;0.14;-0.05;0.0249;11.76
764;16:08:45;19-4-2021;39.14;1.421;0.0326;97.15;13.62;7.34;0.13;-0.05;0.0249;11.76
765;16:08:46;19-4-2021;39.2;1.432;0.0326;97.05;13.6;7.34;0.15;-0.05;0.0249;11.76
766;16:08:46;19-4-2021;39.28;1.441;0.0326;97.04;13.6;7.34;0.15;-0.05;0.0249;11.76
767;16:08:46;19-4-2021;39.35;1.451;0.0326;97.01;13.59;7.34;0.15;-0.05;0.0249;11.76
768;16:08:46;19-4-2021;39.43;1.461;0.0326;96.93;13.58;7.34;0.16;-0.05;0.0249;11.76
769;16:08:46;19-4-2021;39.51;1.473;0.0326;96.86;13.56;7.34;0.15;-0.05;0.0249;11.76
770;16:08:46;19-4-2021;39.6;1.484;0.0326;96.87;13.56;7.34;0.13;-0.05;0.0249;11.76
771;16:08:47;19-4-2021;39.71;1.495;0.0327;96.84;13.55;7.34;0.13;-0.05;0.0249;11.76
772;16:08:47;19-4-2021;39.73;1.506;0.0327;96.79;13.54;7.34;0.13;-0.05;0.0249;11.76
773;16:08:47;19-4-2021;39.78;1.516;0.0327;96.74;13.53;7.34;0.15;-0.05;0.0249;11.74
774;16:08:47;19-4-2021;39.82;1.523;0.0327;96.72;13.52;7.34;0.14;-0.05;0.0249;11.74
775;16:08:47;19-4-2021;39.87;1.529;0.0327;96.7;13.52;7.34;0.14;-0.05;0.0249;11.76
776;16:08:47;19-4-2021;40.01;1.539;0.0327;96.68;13.51;7.34;0.13;-0.05;0.0249;11.76
777;16:08:47;19-4-2021;40.05;1.546;0.0327;96.65;13.51;7.34;0.15;-0.04;0.0249;11.74
778;16:08:48;19-4-2021;40.1;1.554;0.0327;96.6;13.5;7.34;0.14;-0.02;0.0249;11.74
779;16:08:48;19-4-2021;40.17;1.563;0.0327;96.55;13.49;7.34;0.13;-0.04;0.0249;11.76
780;16:08:48;19-4-2021;40.23;1.570;0.0327;96.54;13.48;7.34;0.14;-0.04;0.025;11.76
781;16:08:48;19-4-2021;40.24;1.576;0.0327;96.48;13.47;7.34;0.15;-0.04;0.025;11.76
782;16:08:48;19-4-2021;40.31;1.582;0.0327;96.5;13.47;7.34;0.14;-0.05;0.025;11.76
783;16:08:48;19-4-2021;40.39;1.589;0.0327;96.48;13.47;7.34;0.13;-0.05;0.025;11.76
784;16:08:48;19-4-2021;40.47;1.595;0.0327;96.43;13.46;7.34;0.14;-0.05;0.025;11.76
785;16:08:49;19-4-2021;40.53;1.602;0.0328;96.39;13.45;7.34;0.14;-0.04;0.025;11.76
786;16:08:49;19-4-2021;40.62;1.614;0.0328;96.37;13.44;7.34;0.14;-0.04;0.025;11.74
787;16:08:49;19-4-2021;40.69;1.621;0.0328;96.34;13.43;7.34;0.14;-0.05;0.025;11.74
788;16:08:49;19-4-2021;40.78;1.629;0.0328;96.32;13.43;7.34;0.14;-0.05;0.025;11.72
789;16:08:49;19-4-2021;40.85;1.636;0.0328;96.31;13.42;7.34;0.14;-0.05;0.025;11.76
790;16:08:49;19-4-2021;40.92;1.642;0.0328;96.31;13.42;7.34;0.15;-0.04;0.025;11.76
791;16:08:50;19-4-2021;40.97;1.646;0.0328;96.32;13.42;7.34;0.14;-0.05;0.025;11.76
792;16:08:50;19-4-2021;41.01;1.652;0.0328;96.29;13.42;7.34;0.13;-0.05;0.025;11.76
793;16:08:50;19-4-2021;41.1;1.658;0.0328;96.25;13.41;7.34;0.14;-0.05;0.025;11.74
794;16:08:50;19-4-2021;41.17;1.663;0.0328;96.2;13.4;7.34;0.14;-0.05;0.025;11.74
795;16:08:50;19-4-2021;41.22;1.668;0.0328;96.22;13.4;7.34;0.14;-0.05;0.025;11.74
796;16:08:50;19-4-2021;41.26;1.672;0.0328;96.19;13.39;7.34;0.14;-0.05;0.025;11.76
797;16:08:50;19-4-2021;41.26;1.678;0.0328;96.19;13.39;7.34;0.13;-0.05;0.025;11.76
798;16:08:51;19-4-2021;41.33;1.681;0.0328;96.14;13.38;7.34;0.13;-0.04;0.025;11.76
799;16:08:51;19-4-2021;41.35;1.684;0.0328;96.19;13.39;7.34;0.14;-0.05;0.025;11.76
800;16:08:51;19-4-2021;41.43;1.687;0.0328;96.19;13.39;7.34;0.15;-0.05;0.025;11.76
801;16:08:51;19-4-2021;41.59;1.692;0.0328;96.15;13.38;7.34;0.15;-0.05;0.025;11.76
802;16:08:51;19-4-2021;41.61;1.698;0.0328;96.13;13.38;7.34;0.15;-0.04;0.025;11.74
803;16:08:51;19-4-2021;41.68;1.702;0.0329;96.12;13.37;7.34;0.14;-0.03;0.025;11.76
804;16:08:52;19-4-2021;41.75;1.708;0.0329;96.05;13.36;7.34;0.13;-0.03;0.025;11.74
805;16:08:52;19-4-2021;41.84;1.713;0.0328;96.05;13.36;7.34;0.13;-0.04;0.025;11.74
806;16:08:52;19-4-2021;41.91;1.717;0.0329;96.06;13.36;7.34;0.13;-0.04;0.025;11.76
807;16:08:52;19-4-2021;41.99;1.721;0.0329;96.05;13.36;7.34;0.17;-0.05;0.025;11.76
808;16:08:52;19-4-2021;42.07;1.729;0.0329;96.02;13.35;7.34;0.14;-0.05;0.025;11.76
809;16:08:52;19-4-2021;42.09;1.733;0.0329;96.1;13.36;7.34;0.14;-0.05;0.025;11.76
810;16:08:52;19-4-2021;42.18;1.738;0.0329;96.04;13.35;7.34;0.13;-0.05;0.0251;11.76
811;16:08:53;19-4-2021;42.18;1.742;0.0329;95.94;13.33;7.34;0.13;-0.05;0.025;11.76
812;16:08:53;19-4-2021;42.2;1.746;0.0329;95.97;13.34;7.34;0.13;-0.05;0.025;11.76
813;16:08:53;19-4-2021;42.31;1.748;0.0329;96.04;13.35;7.34;0.14;-0.05;0.025;11.76
814;16:08:53;19-4-2021;42.38;1.751;0.0329;96;13.34;7.34;0.13;-0.05;0.025;11.76
815;16:08:53;19-4-2021;42.45;1.754;0.0329;96;13.34;7.34;0.13;-0.05;0.025;11.74
816;16:08:53;19-4-2021;42.48;1.757;0.0329;95.96;13.33;7.34;0.13;-0.05;0.0251;11.74
817;16:08:53;19-4-2021;42.54;1.761;0.0329;95.96;13.33;7.34;0.14;-0.05;0.0251;11.76
818;16:08:54;19-4-2021;42.66;1.768;0.0329;95.92;13.32;7.34;0.15;-0.05;0.0251;11.76
819;16:08:54;19-4-2021;42.71;1.773;0.0329;95.9;13.32;7.34;0.14;-0.04;0.0251;11.74
820;16:08:54;19-4-2021;42.8;1.777;0.0329;95.94;13.32;7.34;0.14;-0.04;0.0251;11.74
821;16:08:54;19-4-2021;42.84;1.781;0.0329;95.9;13.31;7.34;0.13;-0.05;0.0251;11.76
822;16:08:54;19-4-2021;42.87;1.784;0.0329;95.88;13.31;7.34;0.13;-0.05;0.0251;11.76
823;16:08:54;19-4-2021;42.91;1.787;0.0329;95.86;13.31;7.34;0.14;-0.05;0.0251;11.76
824;16:08:55;19-4-2021;42.96;1.789;0.0329;95.87;13.31;7.34;0.14;-0.05;0.0251;11.76
825;16:08:55;19-4-2021;43.03;1.792;0.0329;95.85;13.3;7.34;0.14;-0.05;0.0251;11.74
826;16:08:55;19-4-2021;43.07;1.795;0.0329;95.91;13.31;7.34;0.13;-0.05;0.0251;11.76
827;16:08:55;19-4-2021;43.14;1.798;0.0329;95.84;13.3;7.34;0.14;-0.05;0.0251;11.74
828;16:08:55;19-4-2021;43.21;1.801;0.0329;95.81;13.3;7.34;0.13;-0.04;0.0251;11.76
829;16:08:55;19-4-2021;43.28;1.806;0.033;95.79;13.29;7.34;0.14;-0.04;0.0251;11.74
830;16:08:55;19-4-2021;43.35;1.808;0.033;95.83;13.29;7.34;0.14;-0.04;0.0251;11.74
831;16:08:56;19-4-2021;43.35;1.811;0.033;95.87;13.3;7.34;0.13;-0.05;0.0251;11.74
832;16:08:56;19-4-2021;43.39;1.814;0.033;95.81;13.29;7.34;0.15;-0.05;0.0251;11.76
833;16:08:56;19-4-2021;43.48;1.816;0.033;95.76;13.28;7.34;0.15;-0.05;0.0251;11.76
834;16:08:56;19-4-2021;43.55;1.818;0.033;95.73;13.28;7.34;0.14;-0.05;0.0251;11.76
835;16:08:56;19-4-2021;43.64;1.821;0.033;95.75;13.28;7.34;0.14;-0.05;0.0251;11.76
836;16:08:56;19-4-2021;43.76;1.825;0.033;95.81;13.29;7.34;0.15;-0.05;0.0251;11.74
837;16:08:57;19-4-2021;43.8;1.829;0.033;95.82;13.29;7.34;0.15;-0.05;0.0251;11.74
838;16:08:57;19-4-2021;43.83;1.833;0.033;95.77;13.28;7.34;0.14;-0.05;0.0251;11.74
839;16:08:57;19-4-2021;43.87;1.837;0.033;95.79;13.28;7.34;0.14;-0.05;0.0251;11.76
840;16:08:57;19-4-2021;43.99;1.840;0.033;95.74;13.27;7.34;0.13;-0.05;0.0251;11.76
841;16:08:57;19-4-2021;44.05;1.843;0.033;95.75;13.27;7.34;0.14;-0.05;0.0251;11.74
842;16:08:57;19-4-2021;44.07;1.845;0.033;95.76;13.27;7.34;0.15;-0.05;0.0251;11.76
843;16:08:57;19-4-2021;44.15;1.847;0.033;95.72;13.27;7.34;0.16;-0.05;0.0251;11.76
844;16:08:58;19-4-2021;44.19;1.850;0.033;95.66;13.26;7.34;0.14;-0.05;0.0251;11.76
845;16:08:58;19-4-2021;44.28;1.853;0.033;95.66;13.25;7.34;0.13;-0.05;0.0251;11.76
846;16:08:58;19-4-2021;44.31;1.856;0.033;95.64;13.25;7.34;0.14;-0.05;0.0251;11.76
847;16:08:58;19-4-2021;44.37;1.860;0.033;95.66;13.25;7.34;0.13;-0.05;0.0251;11.74
848;16:08:58;19-4-2021;44.44;1.862;0.033;95.69;13.26;7.34;0.13;-0.05;0.0251;11.74
849;16:08:58;19-4-2021;44.49;1.864;0.033;95.69;13.25;7.34;0.14;-0.05;0.0251;11.76
850;16:08:59;19-4-2021;44.53;1.868;0.033;95.66;13.25;7.34;0.14;-0.05;0.0251;11.76
851;16:08:59;19-4-2021;44.58;1.870;0.033;95.67;13.25;7.34;0.14;-0.05;0.0251;11.76
852;16:08:59;19-4-2021;44.7;1.874;0.033;95.66;13.25;7.34;0.14;-0.05;0.0251;11.74
853;16:08:59;19-4-2021;44.81;1.877;0.0331;95.69;13.25;7.34;0.14;-0.05;0.0252;11.76
854;16:08:59;19-4-2021;44.88;1.880;0.0331;95.69;13.25;7.34;0.14;-0.05;0.0251;11.76
855;16:08:59;19-4-2021;45.02;1.885;0.033;95.67;13.24;7.34;0.14;-0.05;0.0251;11.76
856;16:08:59;19-4-2021;45.06;1.889;0.033;95.68;13.25;7.34;0.13;-0.05;0.0251;11.76
857;16:09:00;19-4-2021;45.15;1.892;0.0331;95.66;13.24;7.34;0.14;-0.05;0.0251;11.74
858;16:09:00;19-4-2021;45.2;1.894;0.0331;95.64;13.24;7.34;0.14;-0.05;0.0251;11.76
859;16:09:00;19-4-2021;45.24;1.898;0.0331;95.61;13.23;7.34;0.14;-0.05;0.0251;11.76
860;16:09:00;19-4-2021;45.27;1.900;0.0331;95.59;13.23;7.34;0.14;-0.05;0.0251;11.76
861;16:09:00;19-4-2021;45.29;1.904;0.0331;95.6;13.23;7.34;0.13;-0.05;0.0251;11.76
862;16:09:00;19-4-2021;45.33;1.904;0.0331;95.57;13.22;7.34;0.14;-0.04;0.0251;11.76
863;16:09:00;19-4-2021;45.42;1.907;0.0331;95.62;13.23;7.34;0.15;-0.05;0.0251;11.76
864;16:09:01;19-4-2021;45.49;1.909;0.0331;95.58;13.22;7.34;0.15;-0.05;0.0251;11.76
865;16:09:01;19-4-2021;45.56;1.912;0.0331;95.54;13.22;7.34;0.15;-0.05;0.0252;11.76
866;16:09:01;19-4-2021;45.63;1.914;0.0331;95.53;13.21;7.34;0.16;-0.05;0.0252;11.74
867;16:09:01;19-4-2021;45.72;1.916;0.0331;95.5;13.21;7.34;0.16;-0.05;0.0252;11.76
868;16:09:01;19-4-2021;45.79;1.919;0.0331;95.53;13.21;7.34;0.15;-0.05;0.0252;11.74
869;16:09:01;19-4-2021;45.84;1.922;0.0331;95.51;13.21;7.34;0.14;-0.05;0.0252;11.76
870;16:09:02;19-4-2021;45.93;1.926;0.0331;95.48;13.2;7.34;0.14;-0.05;0.0252;11.76
871;16:09:02;19-4-2021;45.97;1.928;0.0331;95.49;13.2;7.34;0.14;-0.05;0.0252;11.76
872;16:09:02;19-4-2021;46.06;1.931;0.0331;95.5;13.21;7.34;0.14;-0.05;0.0252;11.76
873;16:09:02;19-4-2021;46.11;1.933;0.0331;95.45;13.2;7.34;0.14;-0.05;0.0252;11.76
874;16:09:02;19-4-2021;46.16;1.935;0.0331;95.46;13.2;7.34;0.14;-0.05;0.0252;11.76
875;16:09:02;19-4-2021;46.2;1.937;0.0331;95.43;13.19;7.34;0.14;-0.05;0.0252;11.76
876;16:09:02;19-4-2021;46.3;1.939;0.0331;95.42;13.19;7.34;0.14;-0.05;0.0252;11.76
877;16:09:03;19-4-2021;46.34;1.941;0.0331;95.46;13.2;7.34;0.14;-0.05;0.0252;11.76
878;16:09:03;19-4-2021;46.41;1.943;0.0331;95.43;13.19;7.34;0.14;-0.05;0.0252;11.76
879;16:09:03;19-4-2021;46.43;1.946;0.0331;95.44;13.19;7.34;0.13;-0.05;0.0252;11.76
880;16:09:03;19-4-2021;46.54;1.949;0.0331;95.47;13.19;7.34;0.13;-0.05;0.0252;11.76
881;16:09:03;19-4-2021;46.55;1.951;0.0331;95.42;13.19;7.34;0.13;-0.04;0.0252;11.74
882;16:09:03;19-4-2021;46.71;1.954;0.0331;95.41;13.18;7.34;0.14;-0.04;0.0252;11.76
883;16:09:04;19-4-2021;46.78;1.956;0.0331;95.44;13.19;7.34;0.13;-0.05;0.0252;11.76
884;16:09:04;19-4-2021;46.86;1.959;0.0331;95.42;13.18;7.34;0.13;-0.05;0.0252;11.76
885;16:09:04;19-4-2021;46.93;1.960;0.0331;95.39;13.18;7.34;0.14;-0.05;0.0252;11.76
886;16:09:04;19-4-2021;46.98;1.963;0.0331;95.35;13.17;7.34;0.13;-0.05;0.0252;11.74
887;16:09:04;19-4-2021;47.05;1.965;0.0331;95.35;13.17;7.34;0.14;-0.05;0.0252;11.74
888;16:09:04;19-4-2021;47.1;1.967;0.0332;95.34;13.17;7.34;0.13;-0.05;0.0252;11.76
889;16:09:04;19-4-2021;47.14;1.970;0.0332;95.38;13.17;7.34;0.13;-0.05;0.0252;11.76
890;16:09:05;19-4-2021;47.19;1.972;0.0332;95.35;13.17;7.34;0.13;-0.05;0.0252;11.74
891;16:09:05;19-4-2021;47.28;1.975;0.0332;95.29;13.16;7.34;0.14;-0.05;0.0252;11.74
892;16:09:05;19-4-2021;47.37;1.976;0.0332;95.29;13.16;7.34;0.13;-0.05;0.0252;11.74
893;16:09:05;19-4-2021;47.37;1.979;0.0332;95.31;13.16;7.34;0.14;-0.05;0.0252;11.74
894;16:09:05;19-4-2021;47.35;1.981;0.0332;95.27;13.16;7.34;0.15;-0.05;0.0252;11.74
895;16:09:05;19-4-2021;47.41;1.983;0.0332;95.27;13.15;7.34;0.15;-0.04;0.0252;11.76
896;16:09:05;19-4-2021;47.51;1.984;0.0332;95.29;13.16;7.34;0.15;-0.04;0.0252;11.76
897;16:09:06;19-4-2021;47.58;1.986;0.0332;95.35;13.16;7.34;0.14;-0.04;0.0252;11.76
898;16:09:06;19-4-2021;47.62;1.988;0.0332;95.29;13.16;7.34;0.15;-0.05;0.0252;11.76
899;16:09:06;19-4-2021;47.67;1.992;0.0332;95.28;13.15;7.34;0.14;-0.04;0.0252;11.76
900;16:09:06;19-4-2021;47.8;1.993;0.0332;95.24;13.15;7.34;0.13;-0.05;0.0252;11.76
901;16:09:06;19-4-2021;47.82;1.996;0.0332;95.19;13.14;7.34;0.14;-0.05;0.0252;11.76
902;16:09:06;19-4-2021;47.89;1.998;0.0332;95.15;13.13;7.34;0.14;-0.04;0.0252;11.76
903;16:09:07;19-4-2021;47.96;1.999;0.0332;95.17;13.13;7.34;0.14;-0.04;0.0253;11.76
904;16:09:07;19-4-2021;47.98;2.000;0.0333;95.19;13.14;7.34;0.14;-0.05;0.0253;11.76
905;16:09:07;19-4-2021;48.05;2.000;0.0333;95.18;13.14;7.34;0.14;-0.05;0.0253;11.76
906;16:09:07;19-4-2021;48.1;2.002;0.0333;95.22;13.14;7.34;0.15;-0.04;0.0253;11.76
907;16:09:07;19-4-2021;48.14;2.003;0.0333;95.22;13.14;7.34;0.15;-0.04;0.0253;11.74
908;16:09:07;19-4-2021;48.17;2.004;0.0333;95.21;13.14;7.34;0.15;-0.04;0.0253;11.74
909;16:09:07;19-4-2021;48.21;2.005;0.0333;95.13;13.13;7.34;0.15;-0.04;0.0253;11.74
910;16:09:08;19-4-2021;48.24;2.005;0.0333;95.08;13.12;7.34;0.15;-0.04;0.0253;11.76
911;16:09:08;19-4-2021;48.28;2.007;0.0333;95.11;13.12;7.34;0.15;-0.05;0.0253;11.76
912;16:09:08;19-4-2021;48.31;2.009;0.0333;95.14;13.13;7.34;0.15;-0.05;0.0253;11.74
913;16:09:08;19-4-2021;48.38;2.011;0.0333;95.09;13.12;7.34;0.14;-0.05;0.0253;11.74
914;16:09:08;19-4-2021;48.49;2.013;0.0333;95.1;13.12;7.34;0.15;-0.05;0.0253;11.76
915;16:09:08;19-4-2021;48.62;2.016;0.0333;95.04;13.11;7.34;0.14;-0.05;0.0253;11.76
916;16:09:09;19-4-2021;48.67;2.019;0.0333;95.02;13.11;7.34;0.14;-0.05;0.0253;11.76
917;16:09:09;19-4-2021;48.72;2.021;0.0333;95.09;13.12;7.34;0.15;-0.05;0.0253;11.76
918;16:09:09;19-4-2021;48.78;2.023;0.0333;95;13.1;7.34;0.16;-0.05;0.0253;11.76
919;16:09:09;19-4-2021;48.81;2.025;0.0334;94.95;13.09;7.34;0.16;-0.05;0.0253;11.76
920;16:09:09;19-4-2021;48.88;2.027;0.0333;94.93;13.09;7.34;0.15;-0.05;0.0253;11.76
921;16:09:09;19-4-2021;48.9;2.029;0.0333;94.88;13.08;7.34;0.17;-0.04;0.0253;11.76
922;16:09:09;19-4-2021;48.97;2.031;0.0333;94.92;13.09;7.34;0.18;-0.04;0.0253;11.76
