Date;Zone;Quantum;divided.10000
7-2-2021 10:19;WATER;25761;2,5761
7-2-2021 10:19;WATER;26517;2,6517
7-2-2021 10:33;WATER;33795;3,3795
7-2-2021 10:33;WATER;33687;3,3687
7-2-2021 10:33;WATER;38209;3,8209
7-2-2021 10:48;WATER;32930;3,293
7-2-2021 10:48;WATER;37578;3,7578
7-2-2021 10:48;WATER;36155;3,6155
7-2-2021 11:02;WATER;40154;4,0154
7-2-2021 11:02;WATER;39433;3,9433
7-2-2021 11:02;WATER;41199;4,1199
7-2-2021 11:16;WATER;48981;4,8981
7-2-2021 11:16;WATER;42496;4,2496
7-2-2021 11:16;WATER;41883;4,1883
7-2-2021 11:31;WATER;42730;4,273
7-2-2021 11:31;WATER;42676;4,2676
7-2-2021 11:31;WATER;41667;4,1667
7-2-2021 11:45;WATER;41307;4,1307
7-2-2021 11:45;WATER;41865;4,1865
7-2-2021 12:00;WATER;39794;3,9794
7-2-2021 12:00;WATER;37866;3,7866
7-2-2021 12:00;WATER;40730;4,073
7-2-2021 12:14;WATER;36641;3,6641
7-2-2021 12:14;WATER;34245;3,4245
7-2-2021 12:14;WATER;34768;3,4768
7-2-2021 12:28;WATER;31868;3,1868
7-2-2021 12:28;WATER;31850;3,185
7-2-2021 12:28;WATER;29652;2,9652
7-2-2021 12:43;WATER;29093;2,9093
7-2-2021 12:43;WATER;28175;2,8175
7-2-2021 12:43;WATER;31832;3,1832
7-2-2021 12:57;WATER;32570;3,257
7-2-2021 12:57;WATER;32732;3,2732
7-2-2021 12:57;WATER;31111;3,1111
7-2-2021 13:12;WATER;29886;2,9886
7-2-2021 13:12;WATER;26896;2,6896
7-2-2021 13:12;WATER;26103;2,6103
7-2-2021 13:26;WATER;24266;2,4266
7-2-2021 13:26;WATER;26247;2,6247
7-2-2021 13:26;WATER;25437;2,5437
7-2-2021 13:40;WATER;24788;2,4788
7-2-2021 13:40;WATER;21564;2,1564
7-2-2021 13:55;WATER;21582;2,1582
7-2-2021 13:55;WATER;21564;2,1564
7-2-2021 13:55;WATER;20987;2,0987
7-2-2021 14:09;WATER;21239;2,1239
7-2-2021 14:09;WATER;20807;2,0807
7-2-2021 14:09;WATER;17745;1,7745
7-2-2021 14:24;WATER;14628;1,4628
7-2-2021 14:24;WATER;12466;1,2466
7-2-2021 14:24;WATER;11692;1,1692
7-2-2021 14:38;WATER;9404;0,9404
7-2-2021 14:38;WATER;9728;0,9728
7-2-2021 14:38;WATER;7477;0,7477
7-2-2021 14:52;WATER;7386;0,7386
7-2-2021 14:52;WATER;8071;0,8071
7-2-2021 14:52;WATER;6378;0,6378
7-2-2021 15:07;WATER;6179;0,6179
7-2-2021 15:07;WATER;5135;0,5135
7-2-2021 15:07;WATER;5405;0,5405
7-2-2021 15:21;WATER;5189;0,5189
7-2-2021 15:21;WATER;4756;0,4756
7-2-2021 15:21;WATER;4378;0,4378
7-2-2021 15:36;WATER;4270;0,427
7-2-2021 15:36;WATER;4234;0,4234
7-2-2021 15:36;WATER;4432;0,4432
7-2-2021 15:50;WATER;3477;0,3477
7-2-2021 15:50;WATER;4252;0,4252
7-2-2021 16:04;WATER;3748;0,3748
7-2-2021 16:04;WATER;3856;0,3856
7-2-2021 16:04;WATER;3856;0,3856
7-2-2021 16:19;WATER;4594;0,4594
7-2-2021 16:19;WATER;3910;0,391
7-2-2021 16:19;WATER;3784;0,3784
7-2-2021 16:33;WATER;2955;0,2955
7-2-2021 16:33;WATER;3009;0,3009
7-2-2021 16:33;WATER;3279;0,3279
7-2-2021 16:48;WATER;3676;0,3676
7-2-2021 16:48;WATER;3333;0,3333
7-2-2021 16:48;WATER;3297;0,3297
7-2-2021 17:02;WATER;2955;0,2955
7-2-2021 17:02;WATER;3333;0,3333
7-2-2021 17:02;WATER;3459;0,3459
7-2-2021 17:16;WATER;3477;0,3477
7-2-2021 17:16;WATER;3748;0,3748
7-2-2021 17:16;WATER;3640;0,364
7-2-2021 17:31;WATER;3676;0,3676
7-2-2021 17:31;WATER;3874;0,3874
7-2-2021 17:31;WATER;3531;0,3531
7-2-2021 17:45;WATER;3928;0,3928
7-2-2021 17:45;WATER;3495;0,3495
7-2-2021 18:00;WATER;4018;0,4018
7-2-2021 18:00;WATER;3369;0,3369
7-2-2021 18:00;WATER;3694;0,3694
7-2-2021 18:14;WATER;3838;0,3838
7-2-2021 18:14;WATER;2847;0,2847
7-2-2021 18:14;WATER;3387;0,3387
7-2-2021 18:28;WATER;3045;0,3045
7-2-2021 18:28;WATER;3135;0,3135
7-2-2021 18:28;WATER;3766;0,3766
7-2-2021 18:43;WATER;3603;0,3603
7-2-2021 18:43;WATER;3495;0,3495
7-2-2021 18:43;WATER;3946;0,3946
7-2-2021 18:57;WATER;3585;0,3585
7-2-2021 18:57;WATER;3802;0,3802
7-2-2021 18:57;WATER;3585;0,3585
7-2-2021 19:12;WATER;3748;0,3748
7-2-2021 19:12;WATER;3964;0,3964
7-2-2021 19:12;WATER;4270;0,427
7-2-2021 19:26;WATER;3063;0,3063
7-2-2021 19:26;WATER;4036;0,4036
7-2-2021 19:26;WATER;3279;0,3279
7-2-2021 19:40;WATER;3387;0,3387
7-2-2021 19:40;WATER;3171;0,3171
7-2-2021 19:55;WATER;3333;0,3333
7-2-2021 19:55;WATER;3621;0,3621
7-2-2021 19:55;WATER;3243;0,3243
7-2-2021 20:09;WATER;3297;0,3297
7-2-2021 20:09;WATER;4198;0,4198
7-2-2021 20:09;WATER;3495;0,3495
7-2-2021 20:24;WATER;3243;0,3243
7-2-2021 20:24;WATER;3874;0,3874
7-2-2021 20:24;WATER;4108;0,4108
7-2-2021 20:38;WATER;3585;0,3585
7-2-2021 20:38;WATER;3964;0,3964
7-2-2021 20:38;WATER;2793;0,2793
7-2-2021 20:52;WATER;3748;0,3748
7-2-2021 20:52;WATER;4000;0,4
7-2-2021 20:52;WATER;3135;0,3135
7-2-2021 21:07;WATER;3207;0,3207
7-2-2021 21:07;WATER;3766;0,3766
7-2-2021 21:07;WATER;3333;0,3333
7-2-2021 21:21;WATER;2739;0,2739
7-2-2021 21:21;WATER;3333;0,3333
7-2-2021 21:21;WATER;3279;0,3279
7-2-2021 21:36;WATER;3369;0,3369
7-2-2021 21:36;WATER;3549;0,3549
7-2-2021 21:36;WATER;3423;0,3423
7-2-2021 21:50;WATER;3946;0,3946
7-2-2021 21:50;WATER;4126;0,4126
7-2-2021 22:04;WATER;3117;0,3117
7-2-2021 22:04;WATER;3856;0,3856
7-2-2021 22:04;WATER;3658;0,3658
7-2-2021 22:19;WATER;3369;0,3369
7-2-2021 22:19;WATER;3549;0,3549
7-2-2021 22:19;WATER;3585;0,3585
7-2-2021 22:33;WATER;3567;0,3567
7-2-2021 22:33;WATER;3315;0,3315
7-2-2021 22:33;WATER;3874;0,3874
7-2-2021 22:48;WATER;3856;0,3856
7-2-2021 22:48;WATER;3135;0,3135
7-2-2021 22:48;WATER;3495;0,3495
7-2-2021 23:02;WATER;3585;0,3585
7-2-2021 23:02;WATER;3135;0,3135
7-2-2021 23:02;WATER;3676;0,3676
7-2-2021 23:16;WATER;2847;0,2847
7-2-2021 23:16;WATER;3964;0,3964
7-2-2021 23:16;WATER;3549;0,3549
7-2-2021 23:31;WATER;3694;0,3694
7-2-2021 23:31;WATER;3982;0,3982
7-2-2021 23:31;WATER;3549;0,3549
7-2-2021 23:45;WATER;3171;0,3171
7-2-2021 23:45;WATER;3694;0,3694
8-2-2021 00:00;WATER;4432;0,4432
8-2-2021 00:00;WATER;3856;0,3856
8-2-2021 00:00;WATER;3513;0,3513
8-2-2021 00:14;WATER;3333;0,3333
8-2-2021 00:14;WATER;2757;0,2757
8-2-2021 00:14;WATER;3838;0,3838
8-2-2021 00:28;WATER;3766;0,3766
8-2-2021 00:28;WATER;3928;0,3928
8-2-2021 00:28;WATER;3459;0,3459
8-2-2021 00:43;WATER;3640;0,364
8-2-2021 00:43;WATER;3495;0,3495
8-2-2021 00:43;WATER;3820;0,382
8-2-2021 00:57;WATER;2775;0,2775
8-2-2021 00:57;WATER;3874;0,3874
8-2-2021 00:57;WATER;3964;0,3964
8-2-2021 01:12;WATER;3477;0,3477
8-2-2021 01:12;WATER;3027;0,3027
8-2-2021 01:12;WATER;3676;0,3676
8-2-2021 01:26;WATER;3658;0,3658
8-2-2021 01:26;WATER;3495;0,3495
8-2-2021 01:26;WATER;3820;0,382
8-2-2021 01:40;WATER;3297;0,3297
8-2-2021 01:40;WATER;3171;0,3171
8-2-2021 01:55;WATER;3712;0,3712
8-2-2021 01:55;WATER;3856;0,3856
8-2-2021 01:55;WATER;3297;0,3297
8-2-2021 02:09;WATER;3531;0,3531
8-2-2021 02:09;WATER;3477;0,3477
8-2-2021 02:09;WATER;3676;0,3676
8-2-2021 02:24;WATER;4108;0,4108
8-2-2021 02:24;WATER;3459;0,3459
8-2-2021 02:24;WATER;3045;0,3045
8-2-2021 02:38;WATER;3603;0,3603
8-2-2021 02:38;WATER;3802;0,3802
8-2-2021 02:38;WATER;3207;0,3207
8-2-2021 02:52;WATER;3009;0,3009
8-2-2021 02:52;WATER;3856;0,3856
8-2-2021 02:52;WATER;3531;0,3531
8-2-2021 03:07;WATER;3694;0,3694
8-2-2021 03:07;WATER;3658;0,3658
8-2-2021 03:07;WATER;3351;0,3351
8-2-2021 03:21;WATER;4036;0,4036
8-2-2021 03:21;WATER;3243;0,3243
8-2-2021 03:21;WATER;3856;0,3856
8-2-2021 03:36;WATER;3117;0,3117
8-2-2021 03:36;WATER;4306;0,4306
8-2-2021 03:36;WATER;3892;0,3892
8-2-2021 03:50;WATER;4324;0,4324
8-2-2021 03:50;WATER;3405;0,3405
8-2-2021 04:04;WATER;3856;0,3856
8-2-2021 04:04;WATER;3189;0,3189
8-2-2021 04:04;WATER;3640;0,364
8-2-2021 04:19;WATER;3369;0,3369
8-2-2021 04:19;WATER;3477;0,3477
8-2-2021 04:19;WATER;3730;0,373
8-2-2021 04:33;WATER;3946;0,3946
8-2-2021 04:33;WATER;3820;0,382
8-2-2021 04:33;WATER;3495;0,3495
8-2-2021 04:48;WATER;3946;0,3946
8-2-2021 04:48;WATER;3279;0,3279
8-2-2021 04:48;WATER;3964;0,3964
8-2-2021 05:02;WATER;3784;0,3784
8-2-2021 05:02;WATER;3910;0,391
8-2-2021 05:02;WATER;3207;0,3207
8-2-2021 05:16;WATER;2937;0,2937
8-2-2021 05:16;WATER;3081;0,3081
8-2-2021 05:16;WATER;3189;0,3189
8-2-2021 05:31;WATER;3567;0,3567
8-2-2021 05:31;WATER;4198;0,4198
8-2-2021 05:31;WATER;3477;0,3477
8-2-2021 05:45;WATER;3603;0,3603
8-2-2021 05:45;WATER;4090;0,409
8-2-2021 06:00;WATER;3766;0,3766
8-2-2021 06:00;WATER;3351;0,3351
8-2-2021 06:00;WATER;4504;0,4504
8-2-2021 06:14;WATER;3207;0,3207
8-2-2021 06:14;WATER;3261;0,3261
8-2-2021 06:14;WATER;3874;0,3874
8-2-2021 06:28;WATER;3820;0,382
8-2-2021 06:28;WATER;3640;0,364
8-2-2021 06:28;WATER;3171;0,3171
8-2-2021 06:43;WATER;3441;0,3441
8-2-2021 06:43;WATER;3712;0,3712
8-2-2021 06:43;WATER;3387;0,3387
8-2-2021 06:57;WATER;3495;0,3495
8-2-2021 06:57;WATER;3027;0,3027
8-2-2021 06:57;WATER;4108;0,4108
8-2-2021 07:12;WATER;3856;0,3856
8-2-2021 07:12;WATER;3423;0,3423
8-2-2021 07:12;WATER;2595;0,2595
8-2-2021 07:26;WATER;4270;0,427
8-2-2021 07:26;WATER;3802;0,3802
8-2-2021 07:26;WATER;3640;0,364
8-2-2021 07:40;WATER;3369;0,3369
8-2-2021 07:40;WATER;3045;0,3045
8-2-2021 07:55;WATER;3441;0,3441
8-2-2021 07:55;WATER;3730;0,373
8-2-2021 07:55;WATER;3567;0,3567
8-2-2021 08:09;WATER;4072;0,4072
8-2-2021 08:09;WATER;3621;0,3621
8-2-2021 08:09;WATER;3387;0,3387
8-2-2021 08:24;WATER;4018;0,4018
8-2-2021 08:24;WATER;4630;0,463
8-2-2021 08:24;WATER;4720;0,472
8-2-2021 08:38;WATER;4630;0,463
8-2-2021 08:38;WATER;4648;0,4648
8-2-2021 08:38;WATER;4774;0,4774
8-2-2021 08:52;WATER;4810;0,481
8-2-2021 08:52;WATER;5333;0,5333
8-2-2021 08:52;WATER;4955;0,4955
8-2-2021 09:07;WATER;5063;0,5063
8-2-2021 09:07;WATER;5333;0,5333
8-2-2021 09:07;WATER;5927;0,5927
8-2-2021 09:21;WATER;6378;0,6378
8-2-2021 09:21;WATER;6900;0,69
8-2-2021 09:21;WATER;6864;0,6864
8-2-2021 09:36;WATER;9170;0,917
8-2-2021 09:36;WATER;7134;0,7134
8-2-2021 09:36;WATER;7729;0,7729
8-2-2021 09:50;WATER;9170;0,917
8-2-2021 09:50;WATER;12701;1,2701
8-2-2021 10:04;WATER;11656;1,1656
8-2-2021 10:04;WATER;11458;1,1458
8-2-2021 10:04;WATER;13061;1,3061
8-2-2021 10:19;WATER;15745;1,5745
8-2-2021 10:19;WATER;17727;1,7727
8-2-2021 10:19;WATER;19438;1,9438
8-2-2021 10:33;WATER;21978;2,1978
8-2-2021 10:33;WATER;19330;1,933
8-2-2021 10:33;WATER;18015;1,8015
8-2-2021 10:48;WATER;21798;2,1798
8-2-2021 10:48;WATER;24140;2,414
8-2-2021 10:48;WATER;22806;2,2806
8-2-2021 11:02;WATER;21924;2,1924
8-2-2021 11:02;WATER;21239;2,1239
8-2-2021 11:02;WATER;21473;2,1473
8-2-2021 11:16;WATER;22068;2,2068
8-2-2021 11:16;WATER;21852;2,1852
8-2-2021 11:16;WATER;23077;2,3077
8-2-2021 11:31;WATER;22897;2,2897
8-2-2021 11:31;WATER;20375;2,0375
8-2-2021 11:31;WATER;21113;2,1113
8-2-2021 11:45;WATER;20393;2,0393
8-2-2021 11:45;WATER;21798;2,1798
8-2-2021 12:00;WATER;22843;2,2843
8-2-2021 12:00;WATER;23959;2,3959
8-2-2021 12:00;WATER;24770;2,477
8-2-2021 12:14;WATER;24374;2,4374
8-2-2021 12:14;WATER;21618;2,1618
8-2-2021 12:14;WATER;20032;2,0032
8-2-2021 12:28;WATER;18051;1,8051
8-2-2021 12:28;WATER;19564;1,9564
8-2-2021 12:28;WATER;21347;2,1347
8-2-2021 12:43;WATER;19690;1,969
8-2-2021 12:43;WATER;19294;1,9294
8-2-2021 12:43;WATER;19438;1,9438
8-2-2021 12:57;WATER;19330;1,933
8-2-2021 12:57;WATER;15637;1,5637
8-2-2021 12:57;WATER;14808;1,4808
8-2-2021 13:12;WATER;14124;1,4124
8-2-2021 13:12;WATER;12214;1,2214
8-2-2021 13:12;WATER;12160;1,216
8-2-2021 13:26;WATER;9566;0,9566
8-2-2021 13:26;WATER;8954;0,8954
8-2-2021 13:26;WATER;8053;0,8053
8-2-2021 13:40;WATER;8485;0,8485
8-2-2021 13:40;WATER;12160;1,216
8-2-2021 13:55;WATER;11602;1,1602
8-2-2021 13:55;WATER;10323;1,0323
8-2-2021 13:55;WATER;8918;0,8918
8-2-2021 14:09;WATER;10287;1,0287
8-2-2021 14:09;WATER;8395;0,8395
8-2-2021 14:09;WATER;8629;0,8629
8-2-2021 14:24;WATER;6936;0,6936
8-2-2021 14:24;WATER;6972;0,6972
8-2-2021 14:24;WATER;7080;0,708
8-2-2021 14:38;WATER;5747;0,5747
8-2-2021 14:38;WATER;5531;0,5531
8-2-2021 14:38;WATER;5819;0,5819
8-2-2021 14:52;WATER;5729;0,5729
8-2-2021 14:52;WATER;5621;0,5621
8-2-2021 14:52;WATER;5279;0,5279
8-2-2021 15:07;WATER;4720;0,472
8-2-2021 15:07;WATER;5081;0,5081
8-2-2021 15:07;WATER;4900;0,49
8-2-2021 15:21;WATER;4900;0,49
8-2-2021 15:21;WATER;4774;0,4774
8-2-2021 15:21;WATER;4126;0,4126
8-2-2021 15:36;WATER;4054;0,4054
8-2-2021 15:36;WATER;4054;0,4054
8-2-2021 15:36;WATER;3748;0,3748
8-2-2021 15:50;WATER;3982;0,3982
8-2-2021 15:50;WATER;3910;0,391
8-2-2021 16:04;WATER;3784;0,3784
8-2-2021 16:04;WATER;4342;0,4342
8-2-2021 16:04;WATER;3874;0,3874
8-2-2021 16:19;WATER;3820;0,382
8-2-2021 16:19;WATER;3207;0,3207
8-2-2021 16:19;WATER;3369;0,3369
8-2-2021 16:33;WATER;3171;0,3171
8-2-2021 16:33;WATER;3694;0,3694
8-2-2021 16:33;WATER;3333;0,3333
8-2-2021 16:48;WATER;3621;0,3621
8-2-2021 16:48;WATER;3712;0,3712
8-2-2021 16:48;WATER;3297;0,3297
8-2-2021 17:02;WATER;2955;0,2955
8-2-2021 17:02;WATER;4162;0,4162
8-2-2021 17:02;WATER;3585;0,3585
8-2-2021 17:16;WATER;3423;0,3423
8-2-2021 17:16;WATER;3189;0,3189
8-2-2021 17:16;WATER;3549;0,3549
8-2-2021 17:31;WATER;4036;0,4036
8-2-2021 17:31;WATER;3820;0,382
8-2-2021 17:31;WATER;2991;0,2991
8-2-2021 17:45;WATER;3387;0,3387
8-2-2021 17:45;WATER;3387;0,3387
8-2-2021 18:00;WATER;3081;0,3081
8-2-2021 18:00;WATER;3730;0,373
8-2-2021 18:00;WATER;4000;0,4
8-2-2021 18:14;WATER;3513;0,3513
8-2-2021 18:14;WATER;4090;0,409
8-2-2021 18:14;WATER;3928;0,3928
8-2-2021 18:28;WATER;4000;0,4
8-2-2021 18:28;WATER;3207;0,3207
8-2-2021 18:28;WATER;3640;0,364
8-2-2021 18:43;WATER;2973;0,2973
8-2-2021 18:43;WATER;4162;0,4162
8-2-2021 18:43;WATER;3117;0,3117
8-2-2021 18:57;WATER;3676;0,3676
8-2-2021 18:57;WATER;2775;0,2775
8-2-2021 18:57;WATER;2541;0,2541
8-2-2021 19:12;WATER;3279;0,3279
8-2-2021 19:12;WATER;3477;0,3477
8-2-2021 19:12;WATER;3802;0,3802
8-2-2021 19:26;WATER;3171;0,3171
8-2-2021 19:26;WATER;3784;0,3784
8-2-2021 19:26;WATER;3369;0,3369
8-2-2021 19:40;WATER;3189;0,3189
8-2-2021 19:40;WATER;3045;0,3045
8-2-2021 19:55;WATER;3603;0,3603
8-2-2021 19:55;WATER;4036;0,4036
8-2-2021 19:55;WATER;3928;0,3928
8-2-2021 20:09;WATER;4180;0,418
8-2-2021 20:09;WATER;3748;0,3748
8-2-2021 20:09;WATER;3946;0,3946
8-2-2021 20:24;WATER;3513;0,3513
8-2-2021 20:24;WATER;3712;0,3712
8-2-2021 20:24;WATER;3838;0,3838
8-2-2021 20:38;WATER;2775;0,2775
8-2-2021 20:38;WATER;3784;0,3784
8-2-2021 20:38;WATER;4018;0,4018
8-2-2021 20:52;WATER;3279;0,3279
8-2-2021 20:52;WATER;4126;0,4126
8-2-2021 20:52;WATER;4090;0,409
8-2-2021 21:07;WATER;2649;0,2649
8-2-2021 21:07;WATER;3405;0,3405
8-2-2021 21:07;WATER;3441;0,3441
8-2-2021 21:21;WATER;3405;0,3405
8-2-2021 21:21;WATER;2937;0,2937
8-2-2021 21:21;WATER;3243;0,3243
8-2-2021 21:36;WATER;3856;0,3856
8-2-2021 21:36;WATER;3784;0,3784
8-2-2021 21:36;WATER;3621;0,3621
8-2-2021 21:50;WATER;4162;0,4162
8-2-2021 21:50;WATER;3063;0,3063
8-2-2021 22:04;WATER;3387;0,3387
8-2-2021 22:04;WATER;3423;0,3423
8-2-2021 22:04;WATER;3531;0,3531
8-2-2021 22:19;WATER;3459;0,3459
8-2-2021 22:19;WATER;3009;0,3009
8-2-2021 22:19;WATER;3495;0,3495
8-2-2021 22:33;WATER;3333;0,3333
8-2-2021 22:33;WATER;3820;0,382
8-2-2021 22:33;WATER;3045;0,3045
8-2-2021 22:48;WATER;3531;0,3531
8-2-2021 22:48;WATER;3261;0,3261
8-2-2021 22:48;WATER;3658;0,3658
8-2-2021 23:02;WATER;2919;0,2919
8-2-2021 23:02;WATER;4036;0,4036
8-2-2021 23:02;WATER;3297;0,3297
8-2-2021 23:16;WATER;3820;0,382
8-2-2021 23:16;WATER;3297;0,3297
8-2-2021 23:16;WATER;3045;0,3045
8-2-2021 23:31;WATER;2937;0,2937
8-2-2021 23:31;WATER;2955;0,2955
8-2-2021 23:31;WATER;3928;0,3928
8-2-2021 23:45;WATER;3766;0,3766
8-2-2021 23:45;WATER;3567;0,3567
9-2-2021 00:00;WATER;3766;0,3766
9-2-2021 00:00;WATER;3477;0,3477
9-2-2021 00:00;WATER;4054;0,4054
9-2-2021 00:14;WATER;4162;0,4162
9-2-2021 00:14;WATER;3567;0,3567
9-2-2021 00:14;WATER;3207;0,3207
9-2-2021 00:28;WATER;3531;0,3531
9-2-2021 00:28;WATER;3640;0,364
9-2-2021 00:28;WATER;3658;0,3658
9-2-2021 00:43;WATER;3874;0,3874
9-2-2021 00:43;WATER;3892;0,3892
9-2-2021 00:43;WATER;3405;0,3405
9-2-2021 00:57;WATER;3694;0,3694
9-2-2021 00:57;WATER;3694;0,3694
9-2-2021 00:57;WATER;3387;0,3387
9-2-2021 01:12;WATER;3513;0,3513
9-2-2021 01:12;WATER;3081;0,3081
9-2-2021 01:12;WATER;4000;0,4
9-2-2021 01:26;WATER;3838;0,3838
9-2-2021 01:26;WATER;3351;0,3351
9-2-2021 01:26;WATER;4234;0,4234
9-2-2021 01:40;WATER;3892;0,3892
9-2-2021 01:40;WATER;2883;0,2883
9-2-2021 01:55;WATER;2703;0,2703
9-2-2021 01:55;WATER;3928;0,3928
9-2-2021 01:55;WATER;3513;0,3513
9-2-2021 02:09;WATER;3658;0,3658
9-2-2021 02:09;WATER;3171;0,3171
9-2-2021 02:09;WATER;3333;0,3333
9-2-2021 02:24;WATER;3928;0,3928
9-2-2021 02:24;WATER;4252;0,4252
9-2-2021 02:24;WATER;3207;0,3207
9-2-2021 02:38;WATER;2991;0,2991
9-2-2021 02:38;WATER;4270;0,427
9-2-2021 02:38;WATER;3730;0,373
9-2-2021 02:52;WATER;3856;0,3856
9-2-2021 02:52;WATER;3585;0,3585
9-2-2021 02:52;WATER;3910;0,391
9-2-2021 03:07;WATER;3333;0,3333
9-2-2021 03:07;WATER;3333;0,3333
9-2-2021 03:07;WATER;4306;0,4306
9-2-2021 03:21;WATER;3243;0,3243
9-2-2021 03:21;WATER;3135;0,3135
9-2-2021 03:21;WATER;3603;0,3603
9-2-2021 03:36;WATER;3441;0,3441
9-2-2021 03:36;WATER;3063;0,3063
9-2-2021 03:36;WATER;3874;0,3874
9-2-2021 03:50;WATER;3621;0,3621
9-2-2021 03:50;WATER;3694;0,3694
9-2-2021 04:04;WATER;3315;0,3315
9-2-2021 04:04;WATER;4288;0,4288
9-2-2021 04:04;WATER;3730;0,373
9-2-2021 04:19;WATER;3423;0,3423
9-2-2021 04:19;WATER;3766;0,3766
9-2-2021 04:19;WATER;3189;0,3189
9-2-2021 04:33;WATER;3477;0,3477
9-2-2021 04:33;WATER;3910;0,391
9-2-2021 04:33;WATER;3982;0,3982
9-2-2021 04:48;WATER;3784;0,3784
9-2-2021 04:48;WATER;3513;0,3513
9-2-2021 04:48;WATER;3603;0,3603
9-2-2021 05:02;WATER;3225;0,3225
9-2-2021 05:02;WATER;4162;0,4162
9-2-2021 05:02;WATER;3640;0,364
9-2-2021 05:16;WATER;3045;0,3045
9-2-2021 05:16;WATER;3838;0,3838
9-2-2021 05:16;WATER;3621;0,3621
9-2-2021 05:31;WATER;3874;0,3874
9-2-2021 05:31;WATER;3495;0,3495
9-2-2021 05:31;WATER;3441;0,3441
9-2-2021 05:45;WATER;3405;0,3405
9-2-2021 05:45;WATER;3802;0,3802
9-2-2021 06:00;WATER;3603;0,3603
9-2-2021 06:00;WATER;3946;0,3946
9-2-2021 06:00;WATER;3892;0,3892
9-2-2021 06:14;WATER;3856;0,3856
9-2-2021 06:14;WATER;3820;0,382
9-2-2021 06:14;WATER;2937;0,2937
9-2-2021 06:28;WATER;3333;0,3333
9-2-2021 06:28;WATER;3928;0,3928
9-2-2021 06:28;WATER;3513;0,3513
9-2-2021 06:43;WATER;4018;0,4018
9-2-2021 06:43;WATER;3063;0,3063
9-2-2021 06:43;WATER;3964;0,3964
9-2-2021 06:57;WATER;3640;0,364
9-2-2021 06:57;WATER;3820;0,382
9-2-2021 06:57;WATER;3063;0,3063
9-2-2021 07:12;WATER;3730;0,373
9-2-2021 07:12;WATER;3874;0,3874
9-2-2021 07:12;WATER;3333;0,3333
9-2-2021 07:26;WATER;3658;0,3658
9-2-2021 07:26;WATER;3315;0,3315
9-2-2021 07:26;WATER;3387;0,3387
9-2-2021 07:40;WATER;3063;0,3063
9-2-2021 07:40;WATER;3549;0,3549
9-2-2021 07:55;WATER;3820;0,382
9-2-2021 07:55;WATER;3585;0,3585
9-2-2021 07:55;WATER;3838;0,3838
9-2-2021 08:09;WATER;3910;0,391
9-2-2021 08:09;WATER;3856;0,3856
9-2-2021 08:09;WATER;4396;0,4396
9-2-2021 08:24;WATER;4270;0,427
9-2-2021 08:24;WATER;4378;0,4378
9-2-2021 08:24;WATER;4144;0,4144
9-2-2021 08:38;WATER;4396;0,4396
9-2-2021 08:38;WATER;4882;0,4882
9-2-2021 08:38;WATER;5009;0,5009
9-2-2021 08:52;WATER;5153;0,5153
9-2-2021 08:52;WATER;5441;0,5441
9-2-2021 08:52;WATER;4973;0,4973
9-2-2021 09:07;WATER;5693;0,5693
9-2-2021 09:07;WATER;5693;0,5693
9-2-2021 09:07;WATER;6125;0,6125
9-2-2021 09:21;WATER;6810;0,681
9-2-2021 09:21;WATER;7837;0,7837
9-2-2021 09:21;WATER;8846;0,8846
9-2-2021 09:36;WATER;7098;0,7098
9-2-2021 09:36;WATER;9674;0,9674
9-2-2021 09:36;WATER;12142;1,2142
9-2-2021 09:50;WATER;19042;1,9042
9-2-2021 09:50;WATER;15331;1,5331
9-2-2021 10:04;WATER;12773;1,2773
9-2-2021 10:04;WATER;11259;1,1259
9-2-2021 10:04;WATER;12611;1,2611
9-2-2021 10:19;WATER;19654;1,9654
9-2-2021 10:19;WATER;22572;2,2572
9-2-2021 10:19;WATER;23311;2,3311
9-2-2021 10:33;WATER;22266;2,2266
9-2-2021 10:33;WATER;18645;1,8645
9-2-2021 10:33;WATER;14754;1,4754
9-2-2021 10:48;WATER;15763;1,5763
9-2-2021 10:48;WATER;17420;1,742
9-2-2021 10:48;WATER;19834;1,9834
9-2-2021 11:02;WATER;22122;2,2122
9-2-2021 11:02;WATER;27022;2,7022
9-2-2021 11:02;WATER;25941;2,5941
9-2-2021 11:16;WATER;24500;2,45
9-2-2021 11:16;WATER;35200;3,52
9-2-2021 11:16;WATER;37182;3,7182
9-2-2021 11:31;WATER;34227;3,4227
9-2-2021 11:31;WATER;22482;2,2482
9-2-2021 11:31;WATER;22554;2,2554
9-2-2021 11:45;WATER;25815;2,5815
9-2-2021 11:45;WATER;18933;1,8933
9-2-2021 12:00;WATER;22410;2,241
9-2-2021 12:00;WATER;20068;2,0068
9-2-2021 12:00;WATER;21636;2,1636
9-2-2021 12:14;WATER;22122;2,2122
9-2-2021 12:14;WATER;22915;2,2915
9-2-2021 12:14;WATER;23977;2,3977
9-2-2021 12:28;WATER;23797;2,3797
9-2-2021 12:28;WATER;18969;1,8969
9-2-2021 12:28;WATER;16754;1,6754
9-2-2021 12:43;WATER;17150;1,715
9-2-2021 12:43;WATER;20753;2,0753
9-2-2021 12:43;WATER;20717;2,0717
9-2-2021 12:57;WATER;19438;1,9438
9-2-2021 12:57;WATER;18969;1,8969
9-2-2021 12:57;WATER;21401;2,1401
9-2-2021 13:12;WATER;22392;2,2392
